Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
271,inf,3322,11.93
272,inf,3322,11.97
273,inf,3322,11.98
274,inf,3322,11.99
275,inf,3322,12.03
276,inf,3322,12.04
277,inf,3322,12.08
278,inf,3322,12.09
279,inf,3322,12.13
280,inf,3322,12.17
281,inf,3322,12.19
282,inf,3322,12.24
283,inf,3322,12.25
284,inf,3322,12.26
285,inf,3322,12.27
286,inf,3322,12.28
287,inf,3322,12.30
288,inf,3322,12.34
289,inf,3322,12.39
290,inf,3322,12.43
291,inf,3322,12.48
292,inf,3322,12.53
293,inf,3322,12.54
294,inf,3322,12.55
295,inf,3322,12.56
296,inf,3322,12.58
297,inf,3322,12.59
298,inf,3322,12.61
299,inf,3322,12.62
300,inf,3322,12.66
301,inf,3322,12.86
302,inf,3322,12.88
303,inf,3322,12.92
304,inf,3322,12.96
305,inf,3322,12.98
306,inf,3322,13.02
307,inf,3322,13.07
308,inf,3322,13.08
309,inf,3322,13.09
310,inf,3322,13.10
311,inf,3322,13.11
312,inf,3322,13.12
313,inf,3322,13.16
314,inf,3322,13.17
315,inf,3322,13.18
316,inf,3322,13.22
317,inf,3322,13.26
318,inf,3322,13.27
319,inf,3322,13.29
320,inf,3322,13.30
321,inf,3322,13.34
322,inf,3322,13.35
323,inf,3322,13.36
324,inf,3322,13.37
325,inf,3322,13.39
326,inf,3322,13.40
327,inf,3322,13.41
328,inf,3322,13.42
329,inf,3322,13.43
330,inf,3322,13.44
331,inf,3322,13.48
332,inf,3322,13.52
333,inf,3322,13.53
334,inf,3322,13.57
335,inf,3322,13.62
336,inf,3322,13.63
337,inf,3322,13.64
338,inf,3322,13.68
339,inf,3322,13.69
340,inf,3322,13.73
341,inf,3322,13.75
342,inf,3322,13.76
343,inf,3322,13.77
344,inf,3322,13.80
345,inf,3322,13.81
346,inf,3322,13.85
347,inf,3322,13.86
348,inf,3322,13.90
349,inf,3322,13.94
350,inf,3322,13.95
351,inf,3322,14.15
352,inf,3322,14.19
353,inf,3322,14.23
354,inf,3322,14.24
355,inf,3322,14.25
356,inf,3322,14.26
357,inf,3322,14.28
358,inf,3322,14.29
359,inf,3322,14.33
360,inf,3322,14.34
361,inf,3322,14.36
362,inf,3322,14.40
363,inf,3322,14.42
364,inf,3322,14.43
365,inf,3322,14.45
366,inf,3322,14.46
367,inf,3322,14.47
368,inf,3322,14.48
369,inf,3322,14.49
370,inf,3322,14.54
371,inf,3322,14.56
372,inf,3322,14.57
373,inf,3322,14.61
374,inf,3322,14.62
375,inf,3322,14.66
376,inf,3322,14.67
377,inf,3322,14.71
378,inf,3322,14.72
379,inf,3322,14.73
380,inf,3322,14.74
381,inf,3322,14.76
382,inf,3322,14.77
383,inf,3322,14.78
384,inf,3322,14.79
385,inf,3322,14.80
386,inf,3322,14.82
387,inf,3322,14.83
388,inf,3322,14.84
389,inf,3322,14.86
390,inf,3322,14.90
391,inf,3322,14.91
392,inf,3322,14.95
393,inf,3322,14.96
394,inf,3322,14.97
395,inf,3322,14.98
396,inf,3322,15.02
397,inf,3322,15.06
398,inf,3322,15.10
399,inf,3322,15.14
400,inf,3322,15.15
401,inf,3322,15.35
402,inf,3322,15.36
403,inf,3322,15.41
404,inf,3322,15.42
405,inf,3322,15.47
406,inf,3322,15.48
407,inf,3322,15.49
408,inf,3322,15.50
409,inf,3322,15.54
410,inf,3322,15.55
411,inf,3322,15.56
412,inf,3322,15.57
413,inf,3322,15.58
414,inf,3322,15.59
415,inf,3322,15.63
416,inf,3322,15.65
417,inf,3322,15.68
418,inf,3322,15.69
419,inf,3322,15.70
420,inf,3322,15.75
421,inf,3322,15.76
422,inf,3322,15.78
423,inf,3322,15.79
424,inf,3322,15.84
425,inf,3322,15.88
426,inf,3322,15.93
427,inf,3322,15.94
428,inf,3322,15.95
429,inf,3322,15.96
430,inf,3322,15.97
431,inf,3322,16.01
432,inf,3322,16.05
433,inf,3322,16.06
434,inf,3322,16.08
435,inf,3322,16.10
436,inf,3322,16.11
437,inf,3322,16.15
438,inf,3322,16.16
439,inf,3322,16.17
440,inf,3322,16.18
441,inf,3322,16.19
442,inf,3322,16.21
443,inf,3322,16.25
444,inf,3322,16.26
445,inf,3322,16.27
446,inf,3322,16.28
447,inf,3322,16.32
448,inf,3322,16.34
449,inf,3322,16.35
450,inf,3322,16.39
451,inf,3322,16.59
452,inf,3322,16.61
453,inf,3322,16.65
454,inf,3322,16.66
455,inf,3322,16.70
456,inf,3322,16.71
457,inf,3322,16.72
458,inf,3322,16.73
459,inf,3322,16.78
460,inf,3322,16.82
461,inf,3322,16.85
462,inf,3322,16.87
463,inf,3322,16.88
464,inf,3322,16.89
465,inf,3322,16.93
466,inf,3322,16.97
467,inf,3322,16.98
468,inf,3322,16.99
469,inf,3322,17.00
470,inf,3322,17.01
471,inf,3322,17.02
472,inf,3322,17.06
473,inf,3322,17.07
474,inf,3322,17.12
475,inf,3322,17.15
476,inf,3322,17.19
477,inf,3322,17.20
478,inf,3322,17.21
479,inf,3322,17.23
480,inf,3322,17.24
481,inf,3322,17.25
482,inf,3322,17.29
483,inf,3322,17.33
484,inf,3322,17.35
485,inf,3322,17.36
486,inf,3322,17.40
487,inf,3322,17.41
488,inf,3322,17.43
489,inf,3322,17.45
490,inf,3322,17.49
491,inf,3322,17.53
492,inf,3322,17.57
493,inf,3322,17.61
494,inf,3322,17.62
495,inf,3322,17.63
496,inf,3322,17.64
497,inf,3322,17.68
498,inf,3322,17.73
499,inf,3322,17.74
500,inf,3322,17.75
501,inf,3322,17.95
502,inf,3322,18.00
503,inf,3322,18.01
504,inf,3322,18.02
505,inf,3322,18.07
506,inf,3322,18.08
507,inf,3322,18.09
508,inf,3322,18.10
509,inf,3322,18.11
510,inf,3322,18.13
511,inf,3322,18.17
512,inf,3322,18.18
513,inf,3322,18.20
514,inf,3322,18.21
515,inf,3322,18.22
516,inf,3322,18.26
517,inf,3322,18.27
518,inf,3322,18.29
519,inf,3322,18.30
520,inf,3322,18.31
521,inf,3322,18.35
522,inf,3322,18.37
523,inf,3322,18.39
524,inf,3322,18.40
525,inf,3322,18.44
526,inf,3322,18.45
527,inf,3322,18.46
528,inf,3322,18.48
529,inf,3322,18.49
530,inf,3322,18.50
531,inf,3322,18.51
532,inf,3322,18.52
533,inf,3322,18.53
534,inf,3322,18.55
535,inf,3322,18.60
536,inf,3322,18.64
537,inf,3322,18.66
538,inf,3322,18.67
539,inf,3322,18.71
540,inf,3322,18.72
541,inf,3322,18.73
542,inf,3322,18.77
543,inf,3322,18.79
544,inf,3322,18.80
545,inf,3322,18.84
546,inf,3322,18.85
547,inf,3322,18.86
548,inf,3322,18.90
549,inf,3322,18.91
550,inf,3322,18.95
551,inf,3322,19.15
552,inf,3322,19.16
553,inf,3322,19.21
554,inf,3322,19.23
555,inf,3322,19.24
556,inf,3322,19.28
557,inf,3322,19.29
558,inf,3322,19.33
559,inf,3322,19.34
560,inf,3322,19.36
561,inf,3322,19.37
562,inf,3322,19.38
563,inf,3322,19.40
564,inf,3322,19.44
565,inf,3322,19.45
566,inf,3322,19.50
567,inf,3322,19.54
568,inf,3322,19.55
569,inf,3322,19.56
570,inf,3322,19.58
571,inf,3322,19.59
572,inf,3322,19.63
573,inf,3322,19.64
574,inf,3322,19.65
575,inf,3322,19.66
576,inf,3322,19.67
577,inf,3322,19.71
578,inf,3322,19.75
579,inf,3322,19.79
580,inf,3322,19.83
581,inf,3322,19.84
582,inf,3322,19.85
583,inf,3322,19.86
584,inf,3322,19.90
585,inf,3322,19.91
586,inf,3322,19.95
587,inf,3322,19.96
588,inf,3322,19.97
589,inf,3322,19.99
590,inf,3322,20.00
591,inf,3322,20.01
592,inf,3322,20.06
593,inf,3322,20.10
594,inf,3322,20.14
595,inf,3322,20.18
596,inf,3322,20.19
597,inf,3322,20.20
598,inf,3322,20.26
599,inf,3322,20.28
600,inf,3322,20.29
601,inf,3322,20.49
602,inf,3322,20.50
603,inf,3322,20.51
604,inf,3322,20.52
605,inf,3322,20.56
606,inf,3322,20.60
607,inf,3322,20.61
608,inf,3322,20.65
609,inf,3322,20.66
610,inf,3322,20.68
611,inf,3322,20.69
612,inf,3322,20.70
613,inf,3322,20.71
614,inf,3322,20.76
615,inf,3322,20.77
616,inf,3322,20.79
617,inf,3322,20.80
618,inf,3322,20.81
619,inf,3322,20.82
620,inf,3322,20.83
621,inf,3322,20.84
622,inf,3322,20.88
623,inf,3322,20.90
624,inf,3322,20.91
625,inf,3322,20.92
626,inf,3322,20.97
627,inf,3322,20.98
628,inf,3322,20.99
629,inf,3322,21.03
630,inf,3322,21.04
631,inf,3322,21.05
632,inf,3322,21.09
633,inf,3322,21.10
634,inf,3322,21.11
635,inf,3322,21.12
636,inf,3322,21.17
637,inf,3322,21.21
638,inf,3322,21.22
639,inf,3322,21.23
640,inf,3322,21.24
641,inf,3322,21.26
642,inf,3322,21.27
643,inf,3322,21.30
644,inf,3322,21.32
645,inf,3322,21.35
646,inf,3322,21.40
647,inf,3322,21.41
648,inf,3322,21.42
649,inf,3322,21.46
650,inf,3322,21.47
651,inf,3322,21.67
652,inf,3322,21.68
653,inf,3322,21.69
654,inf,3322,21.70
655,inf,3322,21.74
656,inf,3322,21.78
657,inf,3322,21.79
658,inf,3322,21.81
659,inf,3322,21.82
660,inf,3322,21.83
661,inf,3322,21.84
662,inf,3322,21.86
663,inf,3322,21.90
664,inf,3322,21.94
665,inf,3322,21.95
666,inf,3322,21.96
667,inf,3322,21.97
668,inf,3322,21.99
669,inf,3322,22.00
670,inf,3322,22.01
671,inf,3322,22.03
672,inf,3322,22.04
673,inf,3322,22.05
674,inf,3322,22.06
675,inf,3322,22.07
676,inf,3322,22.08
677,inf,3322,22.09
678,inf,3322,22.10
679,inf,3322,22.12
680,inf,3322,22.13
681,inf,3322,22.14
682,inf,3322,22.15
683,inf,3322,22.16
684,inf,3322,22.20
685,inf,3322,22.21
686,inf,3322,22.25
687,inf,3322,22.29
688,inf,3322,22.33
689,inf,3322,22.34
690,inf,3322,22.38
691,inf,3322,22.39
692,inf,3322,22.41
693,inf,3322,22.42
694,inf,3322,22.43
695,inf,3322,22.44
696,inf,3322,22.45
697,inf,3322,22.50
698,inf,3322,22.51
699,inf,3322,22.52
700,inf,3322,22.53
701,inf,3322,22.77
702,inf,3322,22.81
703,inf,3322,22.82
704,inf,3322,22.83
705,inf,3322,22.84
706,inf,3322,22.88
707,inf,3322,22.89
708,inf,3322,22.94
709,inf,3322,22.95
710,inf,3322,22.96
711,inf,3322,22.97
712,inf,3322,23.01
713,inf,3322,23.03
714,inf,3322,23.04
715,inf,3322,23.05
716,inf,3322,23.06
717,inf,3322,23.08
718,inf,3322,23.11
719,inf,3322,23.12
720,inf,3322,23.14
721,inf,3322,23.15
722,inf,3322,23.16
723,inf,3322,23.20
724,inf,3322,23.21
725,inf,3322,23.22
726,inf,3322,23.23
727,inf,3322,23.25
728,inf,3322,23.26
729,inf,3322,23.27
730,inf,3322,23.29
731,inf,3322,23.33
732,inf,3322,23.34
733,inf,3322,23.38
734,inf,3322,23.43
735,inf,3322,23.47
736,inf,3322,23.48
737,inf,3322,23.52
738,inf,3322,23.53
739,inf,3322,23.54
740,inf,3322,23.55
741,inf,3322,23.57
742,inf,3322,23.58
743,inf,3322,23.60
744,inf,3322,23.64
745,inf,3322,23.65
746,inf,3322,23.66
747,inf,3322,23.68
748,inf,3322,23.72
749,inf,3322,23.73
750,inf,3322,23.77
751,inf,3322,23.97
752,inf,3322,24.01
753,inf,3322,24.02
754,inf,3322,24.03
755,inf,3322,24.04
756,inf,3322,24.05
757,inf,3322,24.09
758,inf,3322,24.11
759,inf,3322,24.15
760,inf,3322,24.19
761,inf,3322,24.20
762,inf,3322,24.21
763,inf,3322,24.25
764,inf,3322,24.26
765,inf,3322,24.28
766,inf,3322,24.37
767,inf,3322,24.38
768,inf,3322,24.39
769,inf,3322,24.40
770,inf,3322,24.42
771,inf,3322,24.46
772,inf,3322,24.47
773,inf,3322,24.48
774,inf,3322,24.50
775,inf,3322,24.54
776,inf,3322,24.59
777,inf,3322,24.60
778,inf,3322,24.64
779,inf,3322,24.66
780,inf,3322,24.68
781,inf,3322,24.69
782,inf,3322,24.73
783,inf,3322,24.74
784,inf,3322,24.75
785,inf,3322,24.77
786,inf,3322,24.78
787,inf,3322,24.80
788,inf,3322,24.81
789,inf,3322,24.82
790,inf,3322,24.83
791,inf,3322,24.84
792,inf,3322,24.86
793,inf,3322,24.87
794,inf,3322,24.88
795,inf,3322,24.93
796,inf,3322,24.94
797,inf,3322,24.98
798,inf,3322,24.99
799,inf,3322,25.00
800,inf,3322,25.01
801,inf,3322,25.21
802,inf,3322,25.22
803,inf,3322,25.23
804,inf,3322,25.24
805,inf,3322,25.25
806,inf,3322,25.26
807,inf,3322,25.27
808,inf,3322,25.31
809,inf,3322,25.35
810,inf,3322,25.37
811,inf,3322,25.38
812,inf,3322,25.40
813,inf,3322,25.42
814,inf,3322,25.46
815,inf,3322,25.50
816,inf,3322,25.52
817,inf,3322,25.53
818,inf,3322,25.54
819,inf,3322,25.59
820,inf,3322,25.60
821,inf,3322,25.61
822,inf,3322,25.62
823,inf,3322,25.63
824,inf,3322,25.68
825,inf,3322,25.72
826,inf,3322,25.73
827,inf,3322,25.74
828,inf,3322,25.78
829,inf,3322,25.82
830,inf,3322,25.83
831,inf,3322,25.84
832,inf,3322,25.85
833,inf,3322,25.87
834,inf,3322,25.88
835,inf,3322,25.89
836,inf,3322,25.91
837,inf,3322,25.92
838,inf,3322,25.96
839,inf,3322,25.98
840,inf,3322,26.02
841,inf,3322,26.03
842,inf,3322,26.04
843,inf,3322,26.05
844,inf,3322,26.10
845,inf,3322,26.14
846,inf,3322,26.15
847,inf,3322,26.16
848,inf,3322,26.17
849,inf,3322,26.18
850,inf,3322,26.23
851,inf,3322,26.43
852,inf,3322,26.47
853,inf,3322,26.51
854,inf,3322,26.52
855,inf,3322,26.54
856,inf,3322,26.55
857,inf,3322,26.60
858,inf,3322,26.61
859,inf,3322,26.65
860,inf,3322,26.67
861,inf,3322,26.68
862,inf,3322,26.69
863,inf,3322,26.74
864,inf,3322,26.75
865,inf,3322,26.76
866,inf,3322,26.77
867,inf,3322,26.82
868,inf,3322,26.83
869,inf,3322,26.87
870,inf,3322,26.88
871,inf,3322,26.92
872,inf,3322,26.93
873,inf,3322,26.94
874,inf,3322,26.99
875,inf,3322,27.00
876,inf,3322,27.01
877,inf,3322,27.02
878,inf,3322,27.03
879,inf,3322,27.07
880,inf,3322,27.09
881,inf,3322,27.10
882,inf,3322,27.15
883,inf,3322,27.18
884,inf,3322,27.19
885,inf,3322,27.20
886,inf,3322,27.21
887,inf,3322,27.23
888,inf,3322,27.24
889,inf,3322,27.28
890,inf,3322,27.29
891,inf,3322,27.33
892,inf,3322,27.38
893,inf,3322,27.39
894,inf,3322,27.40
895,inf,3322,27.41
896,inf,3322,27.43
897,inf,3322,27.44
898,inf,3322,27.45
899,inf,3322,27.47
900,inf,3322,27.51
901,inf,3322,27.73
902,inf,3322,27.78
903,inf,3322,27.79
904,inf,3322,27.80
905,inf,3322,27.81
906,inf,3322,27.82
907,inf,3322,27.84
908,inf,3322,27.88
909,inf,3322,27.89
910,inf,3322,27.90
911,inf,3322,27.91
912,inf,3322,27.95
913,inf,3322,27.96
914,inf,3322,27.98
915,inf,3322,28.02
916,inf,3322,28.06
917,inf,3322,28.07
918,inf,3322,28.11
919,inf,3322,28.12
920,inf,3322,28.16
921,inf,3322,28.17
922,inf,3322,28.22
923,inf,3322,28.23
924,inf,3322,28.24
925,inf,3322,28.26
926,inf,3322,28.27
927,inf,3322,28.31
928,inf,3322,28.36
929,inf,3322,28.37
930,inf,3322,28.38
931,inf,3322,28.39
932,inf,3322,28.41
933,inf,3322,28.42
934,inf,3322,28.43
935,inf,3322,28.44
936,inf,3322,28.45
937,inf,3322,28.46
938,inf,3322,28.50
939,inf,3322,28.54
940,inf,3322,28.55
941,inf,3322,28.56
942,inf,3322,28.58
943,inf,3322,28.59
944,inf,3322,28.60
945,inf,3322,28.61
946,inf,3322,28.65
947,inf,3322,28.66
948,inf,3322,28.67
949,inf,3322,28.72
950,inf,3322,28.73
951,inf,3322,28.92
952,inf,3322,28.94
953,inf,3322,28.98
954,inf,3322,29.00
955,inf,3322,29.01
956,inf,3322,29.06
957,inf,3322,29.08
958,inf,3322,29.09
959,inf,3322,29.13
960,inf,3322,29.15
961,inf,3322,29.18
962,inf,3322,29.20
963,inf,3322,29.21
964,inf,3322,29.22
965,inf,3322,29.23
966,inf,3322,29.24
967,inf,3322,29.25
968,inf,3322,29.26
969,inf,3322,29.28
970,inf,3322,29.29
971,inf,3322,29.31
972,inf,3322,29.34
973,inf,3322,29.38
974,inf,3322,29.42
975,inf,3322,29.46
976,inf,3322,29.48
977,inf,3322,29.49
978,inf,3322,29.50
979,inf,3322,29.52
980,inf,3322,29.54
981,inf,3322,29.55
982,inf,3322,29.56
983,inf,3322,29.57
984,inf,3322,29.59
985,inf,3322,29.60
986,inf,3322,29.61
987,inf,3322,29.65
988,inf,3322,29.69
989,inf,3322,29.71
990,inf,3322,29.76
991,inf,3322,29.81
992,inf,3322,29.82
993,inf,3322,29.83
994,inf,3322,29.85
995,inf,3322,29.86
996,inf,3322,29.90
997,inf,3322,29.91
998,inf,3322,29.95
999,inf,3322,29.96
1000,inf,3322,29.97
