Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
86,inf,293087,316.51
87,inf,293087,316.54
88,inf,293087,316.57
89,inf,293087,316.60
90,inf,293087,316.63
91,inf,293087,316.65
92,inf,293087,316.68
93,inf,293087,316.71
94,inf,293087,316.74
95,inf,293087,316.77
96,inf,293087,316.81
97,inf,293087,316.84
98,inf,293087,316.87
99,inf,293087,316.91
100,inf,293087,316.94
101,inf,293087,318.18
102,inf,293087,318.21
103,inf,293087,318.25
104,inf,293087,318.27
105,inf,293087,318.30
106,inf,293087,318.33
107,inf,293087,318.37
108,inf,293087,318.40
109,inf,293087,318.43
110,inf,293087,318.46
111,inf,293087,318.49
112,inf,293087,318.53
113,inf,293087,318.56
114,inf,293087,318.59
115,inf,293087,318.62
116,inf,293087,318.65
117,inf,293087,318.68
118,inf,293087,318.70
119,inf,293087,318.74
120,inf,293087,318.78
121,inf,293087,318.81
122,inf,293087,318.84
123,inf,293087,318.87
124,inf,293087,318.90
125,inf,293087,318.95
126,inf,293087,318.97
127,inf,293087,319.00
128,inf,293087,319.03
129,inf,293087,319.06
130,inf,293087,319.09
131,inf,293087,319.12
132,inf,293087,319.15
133,inf,293087,319.18
134,inf,293087,319.20
135,inf,293087,319.24
136,inf,293087,319.27
137,inf,293087,319.31
138,inf,293087,319.33
139,inf,293087,319.36
140,inf,293087,319.39
141,inf,293087,319.42
142,inf,293087,319.47
143,inf,293087,319.50
144,inf,293087,319.53
145,inf,293087,319.55
146,inf,293087,319.58
147,inf,293087,319.61
148,inf,293087,319.64
149,inf,293087,319.66
150,inf,293087,319.69
151,inf,293087,320.88
152,inf,293087,320.94
153,inf,293087,320.97
154,inf,293087,321.00
155,inf,293087,321.03
156,inf,293087,321.06
157,inf,293087,321.09
158,inf,293087,321.12
159,inf,293087,321.15
160,inf,293087,321.18
161,inf,293087,321.22
162,inf,293087,321.26
163,inf,293087,321.30
164,inf,293087,321.33
165,inf,293087,321.36
166,inf,293087,321.40
167,inf,293087,321.42
168,inf,293087,321.45
169,inf,293087,321.48
170,inf,293087,321.51
171,inf,293087,321.54
172,inf,293087,321.57
173,inf,293087,321.61
174,inf,293087,321.63
175,inf,293087,321.67
176,inf,293087,321.70
177,inf,293087,321.72
178,inf,293087,321.75
179,inf,293087,321.78
180,inf,293087,321.81
181,inf,293087,321.84
182,inf,293087,321.86
183,inf,293087,321.89
184,inf,293087,321.93
185,inf,293087,321.96
186,inf,293087,321.98
187,inf,293087,322.02
188,inf,293087,322.04
189,inf,293087,322.07
190,inf,293087,322.10
191,inf,293087,322.13
192,inf,293087,322.16
193,inf,293087,322.19
194,inf,293087,322.22
195,inf,293087,322.25
196,inf,293087,322.28
197,inf,293087,322.31
198,inf,293087,322.34
199,inf,293087,322.37
200,inf,293087,322.41
201,inf,293087,323.61
202,inf,293087,323.64
203,inf,293087,323.67
204,inf,293087,323.70
205,inf,293087,323.73
206,inf,293087,323.77
207,inf,293087,323.79
208,inf,293087,323.82
209,inf,293087,323.85
210,inf,293087,323.89
211,inf,293087,323.92
212,inf,293087,323.96
213,inf,293087,323.99
214,inf,293087,324.03
215,inf,293087,324.06
216,inf,293087,324.09
217,inf,293087,324.12
218,inf,293087,324.15
219,inf,293087,324.18
220,inf,293087,324.21
221,inf,293087,324.24
222,inf,293087,324.27
223,inf,293087,324.30
224,inf,293087,324.33
225,inf,293087,324.35
226,inf,293087,324.39
227,inf,293087,324.42
228,inf,293087,324.45
229,inf,293087,324.48
230,inf,293087,324.51
231,inf,293087,324.55
232,inf,293087,324.57
233,inf,293087,324.61
234,inf,293087,324.63
235,inf,293087,324.66
236,inf,293087,324.69
237,inf,293087,324.72
238,inf,293087,324.75
239,inf,293087,324.78
240,inf,293087,324.81
241,inf,293087,324.84
242,inf,293087,324.87
243,inf,293087,324.90
244,inf,293087,324.92
245,inf,293087,324.95
246,inf,293087,324.98
247,inf,293087,325.01
248,inf,293087,325.05
249,inf,293087,325.07
250,inf,293087,325.10
251,inf,293087,326.42
252,inf,293087,326.44
253,inf,293087,326.48
254,inf,293087,326.52
255,inf,293087,326.55
256,inf,293087,326.57
257,inf,293087,326.60
258,inf,293087,326.63
259,inf,293087,326.67
260,inf,293087,326.70
261,inf,293087,326.73
262,inf,293087,326.76
263,inf,293087,326.80
264,inf,293087,326.83
265,inf,293087,326.85
266,inf,293087,326.88
267,inf,293087,326.92
268,inf,293087,326.95
269,inf,293087,326.97
270,inf,293087,327.00
271,inf,293087,327.03
272,inf,293087,327.07
273,inf,293087,327.10
274,inf,293087,327.13
275,inf,293087,327.16
276,inf,293087,327.19
277,inf,293087,327.23
278,inf,293087,327.25
279,inf,293087,327.28
280,inf,293087,327.31
281,inf,293087,327.35
282,inf,293087,327.39
283,inf,293087,327.42
284,inf,293087,327.45
285,inf,293087,327.48
286,inf,293087,327.52
287,inf,293087,327.55
288,inf,293087,327.58
289,inf,293087,327.61
290,inf,293087,327.64
291,inf,293087,327.67
292,inf,293087,327.70
293,inf,293087,327.73
294,inf,293087,327.76
295,inf,293087,327.79
296,inf,293087,327.81
297,inf,293087,327.84
298,inf,293087,327.88
299,inf,293087,327.91
300,inf,293087,327.94
301,inf,293087,329.14
302,inf,293087,329.17
303,inf,293087,329.20
304,inf,293087,329.23
305,inf,293087,329.27
306,inf,293087,329.30
307,inf,293087,329.34
308,inf,293087,329.36
309,inf,293087,329.40
310,inf,293087,329.43
311,inf,293087,329.46
312,inf,293087,329.49
313,inf,293087,329.52
314,inf,293087,329.56
315,inf,293087,329.59
316,inf,293087,329.62
317,inf,293087,329.65
318,inf,293087,329.68
319,inf,293087,329.72
320,inf,293087,329.75
321,inf,293087,329.77
322,inf,293087,329.80
323,inf,293087,329.82
324,inf,293087,329.85
325,inf,293087,329.88
326,inf,293087,329.91
327,inf,293087,329.93
328,inf,293087,329.96
329,inf,293087,330.00
330,inf,293087,330.02
331,inf,293087,330.06
332,inf,293087,330.09
333,inf,293087,330.12
334,inf,293087,330.15
335,inf,293087,330.18
336,inf,293087,330.21
337,inf,293087,330.24
338,inf,293087,330.26
339,inf,293087,330.30
340,inf,293087,330.33
341,inf,293087,330.36
342,inf,293087,330.38
343,inf,293087,330.41
344,inf,293087,330.44
345,inf,293087,330.47
346,inf,293087,330.51
347,inf,293087,330.55
348,inf,293087,330.58
349,inf,293087,330.61
350,inf,293087,330.64
351,inf,293087,331.85
352,inf,293087,331.88
353,inf,293087,331.91
354,inf,293087,331.94
355,inf,293087,331.97
356,inf,293087,332.03
357,inf,293087,332.08
358,inf,293087,332.13
359,inf,293087,332.17
360,inf,293087,332.20
361,inf,293087,332.23
362,inf,293087,332.26
363,inf,293087,332.30
364,inf,293087,332.32
365,inf,293087,332.35
366,inf,293087,332.38
367,inf,293087,332.42
368,inf,293087,332.44
369,inf,293087,332.48
370,inf,293087,332.51
371,inf,293087,332.53
372,inf,293087,332.56
373,inf,293087,332.59
374,inf,293087,332.62
375,inf,293087,332.65
376,inf,293087,332.68
377,inf,293087,332.70
378,inf,293087,332.73
379,inf,293087,332.76
380,inf,293087,332.79
381,inf,293087,332.81
382,inf,293087,332.84
383,inf,293087,332.87
384,inf,293087,332.90
385,inf,293087,332.92
386,inf,293087,332.96
387,inf,293087,333.00
388,inf,293087,333.03
389,inf,293087,333.06
390,inf,293087,333.08
391,inf,293087,333.13
392,inf,293087,333.15
393,inf,293087,333.18
394,inf,293087,333.21
395,inf,293087,333.24
396,inf,293087,333.27
397,inf,293087,333.30
398,inf,293087,333.33
399,inf,293087,333.35
400,inf,293087,333.39
401,382796,293087,334.57
402,inf,293087,334.61
403,inf,293087,334.64
404,inf,293087,334.67
405,inf,293087,334.71
406,inf,293087,334.75
407,inf,293087,334.79
408,inf,293087,334.83
409,inf,293087,334.87
410,inf,293087,334.93
411,inf,293087,334.96
412,inf,293087,335.00
413,inf,293087,335.03
414,inf,293087,335.05
415,inf,293087,335.08
416,inf,293087,335.11
417,inf,293087,335.15
418,inf,293087,335.17
419,inf,293087,335.20
420,inf,293087,335.23
421,inf,293087,335.26
422,inf,293087,335.30
423,inf,293087,335.33
424,inf,293087,335.36
425,inf,293087,335.39
426,inf,293087,335.42
427,inf,293087,335.44
428,inf,293087,335.48
429,inf,293087,335.51
430,inf,293087,335.53
431,inf,293087,335.57
432,inf,293087,335.60
433,inf,293087,335.63
434,inf,293087,335.67
435,inf,293087,335.71
436,inf,293087,335.74
437,inf,293087,335.77
438,inf,293087,335.80
439,inf,293087,335.84
440,inf,293087,335.87
441,inf,293087,335.90
442,inf,293087,335.95
443,inf,293087,335.98
444,inf,293087,336.00
445,inf,293087,336.04
446,inf,293087,336.07
447,inf,293087,336.10
448,inf,293087,336.14
449,inf,293087,336.17
450,inf,293087,336.20
451,inf,293087,337.38
452,inf,293087,337.41
453,inf,293087,337.44
454,inf,293087,337.47
455,inf,293087,337.50
456,inf,293087,337.58
457,inf,293087,337.61
458,inf,293087,337.63
459,inf,293087,337.67
460,inf,293087,337.70
461,inf,293087,337.73
462,inf,293087,337.77
463,inf,293087,337.81
464,inf,293087,337.84
465,inf,293087,337.87
466,inf,293087,337.89
467,inf,293087,337.93
468,inf,293087,337.96
469,inf,293087,337.99
470,inf,293087,338.02
471,inf,293087,338.05
472,inf,293087,338.08
473,inf,293087,338.11
474,inf,293087,338.14
475,inf,293087,338.16
476,inf,293087,338.19
477,inf,293087,338.22
478,inf,293087,338.25
479,inf,293087,338.29
480,inf,293087,338.32
481,inf,293087,338.34
482,inf,293087,338.37
483,inf,293087,338.40
484,inf,293087,338.43
485,inf,293087,338.45
486,inf,293087,338.49
487,inf,293087,338.53
488,inf,293087,338.55
489,inf,293087,338.58
490,inf,293087,338.61
491,inf,293087,338.64
492,inf,293087,338.67
493,inf,293087,338.70
494,inf,293087,338.73
495,inf,293087,338.75
496,inf,293087,338.78
497,inf,293087,338.81
498,inf,293087,338.85
499,inf,293087,338.87
500,inf,293087,338.91
501,inf,293087,340.10
502,inf,293087,340.13
503,inf,293087,340.16
504,inf,293087,340.20
505,inf,293087,340.22
506,inf,293087,340.26
507,inf,293087,340.28
508,inf,293087,340.31
509,inf,293087,340.33
510,inf,293087,340.37
511,inf,293087,340.40
512,inf,293087,340.43
513,inf,293087,340.46
514,inf,293087,340.49
515,inf,293087,340.52
516,inf,293087,340.54
517,inf,293087,340.57
518,inf,293087,340.60
519,inf,293087,340.63
520,inf,293087,340.65
521,inf,293087,340.68
522,inf,293087,340.71
523,inf,293087,340.75
524,inf,293087,340.78
525,inf,293087,340.82
526,inf,293087,340.85
527,inf,293087,340.88
528,inf,293087,340.91
529,inf,293087,340.93
530,inf,293087,340.96
531,inf,293087,340.99
532,inf,293087,341.03
533,inf,293087,341.05
534,inf,293087,341.09
535,inf,293087,341.11
536,inf,293087,341.15
537,inf,293087,341.18
538,inf,293087,341.22
539,inf,293087,341.25
540,inf,293087,341.27
541,inf,293087,341.30
542,inf,293087,341.33
543,inf,293087,341.36
544,inf,293087,341.39
545,inf,293087,341.42
546,inf,293087,341.45
547,inf,293087,341.48
548,inf,293087,341.52
549,inf,293087,341.55
550,inf,293087,341.58
551,inf,293087,342.76
552,inf,293087,342.79
553,inf,293087,342.83
554,inf,293087,342.87
555,inf,293087,342.91
556,inf,293087,342.93
557,inf,293087,342.97
558,inf,293087,343.00
559,inf,293087,343.03
560,inf,293087,343.05
561,inf,293087,343.08
562,inf,293087,343.11
563,inf,293087,343.14
564,inf,293087,343.17
565,inf,293087,343.20
566,inf,293087,343.22
567,inf,293087,343.26
568,inf,293087,343.28
569,inf,293087,343.32
570,inf,293087,343.35
571,inf,293087,343.38
572,inf,293087,343.41
573,inf,293087,343.44
574,inf,293087,343.47
575,inf,293087,343.50
576,inf,293087,343.53
577,inf,293087,343.55
578,inf,293087,343.58
579,inf,293087,343.60
580,inf,293087,343.63
581,inf,293087,343.66
582,inf,293087,343.69
583,inf,293087,343.72
584,inf,293087,343.75
585,inf,293087,343.78
586,inf,293087,343.81
587,inf,293087,343.84
588,inf,293087,343.87
589,inf,293087,343.90
590,inf,293087,343.94
591,inf,293087,343.96
592,inf,293087,343.99
593,inf,293087,344.02
594,inf,293087,344.05
595,inf,293087,344.08
596,inf,293087,344.11
597,inf,293087,344.13
598,inf,293087,344.16
599,inf,293087,344.19
600,inf,293087,344.23
601,inf,293087,345.46
602,inf,293087,345.50
603,inf,293087,345.53
604,inf,293087,345.56
605,inf,293087,345.59
606,inf,293087,345.62
607,inf,293087,345.64
608,inf,293087,345.68
609,inf,293087,345.70
610,inf,293087,345.73
611,inf,293087,345.76
612,inf,293087,345.79
613,inf,293087,345.82
614,inf,293087,345.85
615,inf,293087,345.88
616,inf,293087,345.91
617,inf,293087,345.95
618,inf,293087,345.97
619,inf,293087,346.00
620,inf,293087,346.04
621,inf,293087,346.07
622,inf,293087,346.10
623,inf,293087,346.12
624,inf,293087,346.16
625,inf,293087,346.18
626,inf,293087,346.22
627,inf,293087,346.25
628,inf,293087,346.28
629,inf,293087,346.32
630,inf,293087,346.36
631,inf,293087,346.39
632,inf,293087,346.41
633,inf,293087,346.44
634,inf,293087,346.48
635,inf,293087,346.51
636,inf,293087,346.54
637,inf,293087,346.57
638,inf,293087,346.61
639,inf,293087,346.64
640,inf,293087,346.67
641,inf,293087,346.70
642,inf,293087,346.73
643,inf,293087,346.75
644,inf,293087,346.78
645,inf,293087,346.81
646,inf,293087,346.84
647,inf,293087,346.87
648,inf,293087,346.90
649,inf,293087,346.93
650,inf,293087,346.96
651,inf,293087,348.12
652,inf,293087,348.15
653,inf,293087,348.18
654,inf,293087,348.23
655,inf,293087,348.26
656,inf,293087,348.28
657,inf,293087,348.33
658,inf,293087,348.37
659,inf,293087,348.40
660,inf,293087,348.43
661,inf,293087,348.51
662,inf,293087,348.60
663,inf,293087,348.66
664,inf,293087,348.73
665,inf,293087,348.77
666,inf,293087,348.80
667,inf,293087,348.83
668,inf,293087,348.86
669,inf,293087,348.89
670,inf,293087,348.93
671,inf,293087,348.96
672,inf,293087,349.00
673,inf,293087,349.03
674,inf,293087,349.06
675,inf,293087,349.09
676,inf,293087,349.12
677,inf,293087,349.15
678,inf,293087,349.18
679,inf,293087,349.22
680,inf,293087,349.24
681,inf,293087,349.27
682,inf,293087,349.30
683,inf,293087,349.33
684,inf,293087,349.36
685,inf,293087,349.39
686,inf,293087,349.41
687,inf,293087,349.45
688,inf,293087,349.48
689,inf,293087,349.52
690,inf,293087,349.56
691,inf,293087,349.59
692,inf,293087,349.62
693,inf,293087,349.65
694,inf,293087,349.67
695,inf,293087,349.70
696,inf,293087,349.74
697,inf,293087,349.77
698,inf,293087,349.80
699,inf,293087,349.83
700,inf,293087,349.87
701,inf,293087,351.02
702,inf,293087,351.06
703,inf,293087,351.09
704,inf,293087,351.12
705,inf,293087,351.14
706,inf,293087,351.17
707,inf,293087,351.20
708,inf,293087,351.23
709,inf,293087,351.25
710,inf,293087,351.28
711,inf,293087,351.30
712,inf,293087,351.33
713,inf,293087,351.36
714,inf,293087,351.39
715,inf,293087,351.41
716,inf,293087,351.44
717,inf,293087,351.47
718,inf,293087,351.49
719,inf,293087,351.52
720,inf,293087,351.54
721,inf,293087,351.57
722,inf,293087,351.60
723,inf,293087,351.63
724,inf,293087,351.67
725,inf,293087,351.70
726,inf,293087,351.73
727,inf,293087,351.76
728,inf,293087,351.79
729,inf,293087,351.83
730,inf,293087,351.86
731,inf,293087,351.89
732,inf,293087,351.92
733,inf,293087,351.94
734,inf,293087,351.97
735,inf,293087,352.00
736,inf,293087,352.03
737,inf,293087,352.07
738,inf,293087,352.09
739,inf,293087,352.12
740,inf,293087,352.15
741,inf,293087,352.18
742,inf,293087,352.20
743,inf,293087,352.23
744,inf,293087,352.26
745,inf,293087,352.28
746,inf,293087,352.31
747,inf,293087,352.34
748,inf,293087,352.36
749,inf,293087,352.39
750,inf,293087,352.43
751,inf,293087,353.57
752,inf,293087,353.60
753,inf,293087,353.63
754,inf,293087,353.66
755,inf,293087,353.69
756,inf,293087,353.72
757,inf,293087,353.74
758,inf,293087,353.78
759,inf,293087,353.82
760,inf,293087,353.84
761,inf,293087,353.87
762,inf,293087,353.90
763,inf,293087,353.93
764,inf,293087,353.96
765,inf,293087,353.99
766,inf,293087,354.02
767,inf,293087,354.06
768,inf,293087,354.09
769,inf,293087,354.13
770,inf,293087,354.17
771,inf,293087,354.20
772,inf,293087,354.24
773,inf,293087,354.26
774,inf,293087,354.30
775,inf,293087,354.33
776,inf,293087,354.36
777,inf,293087,354.39
778,inf,293087,354.42
779,inf,293087,354.45
780,inf,293087,354.47
781,inf,293087,354.50
782,inf,293087,354.53
783,inf,293087,354.57
784,inf,293087,354.61
785,inf,293087,354.63
786,inf,293087,354.66
787,inf,293087,354.69
788,inf,293087,354.72
789,inf,293087,354.76
790,inf,293087,354.79
791,inf,293087,354.82
792,inf,293087,354.86
793,inf,293087,354.89
794,inf,293087,354.92
795,inf,293087,354.94
796,inf,293087,354.97
797,inf,293087,355.00
798,inf,293087,355.03
799,inf,293087,355.06
800,inf,293087,355.08
801,inf,293087,356.26
802,inf,293087,356.29
803,inf,293087,356.32
804,inf,293087,356.35
805,inf,293087,356.39
806,inf,293087,356.41
807,inf,293087,356.44
808,inf,293087,356.47
809,inf,293087,356.50
810,inf,293087,356.53
811,inf,293087,356.56
812,inf,293087,356.59
813,inf,293087,356.61
814,inf,293087,356.64
815,inf,293087,356.67
816,inf,293087,356.70
817,inf,293087,356.73
818,inf,293087,356.76
819,inf,293087,356.79
820,inf,293087,356.83
821,inf,293087,356.87
822,inf,293087,356.90
823,inf,293087,356.93
824,inf,293087,356.96
825,inf,293087,356.98
826,inf,293087,357.01
827,inf,293087,357.04
828,inf,293087,357.07
829,inf,293087,357.09
830,inf,293087,357.12
831,inf,293087,357.15
832,inf,293087,357.18
833,inf,293087,357.21
834,inf,293087,357.23
835,inf,293087,357.27
836,inf,293087,357.30
837,inf,293087,357.33
838,inf,293087,357.36
839,inf,293087,357.39
840,inf,293087,357.42
841,inf,293087,357.45
842,inf,293087,357.48
843,inf,293087,357.52
844,inf,293087,357.55
845,inf,293087,357.58
846,inf,293087,357.61
847,inf,293087,357.63
848,inf,293087,357.66
849,inf,293087,357.69
850,inf,293087,357.71
851,inf,293087,358.87
852,inf,293087,358.89
853,inf,293087,358.92
854,inf,293087,358.95
855,inf,293087,358.97
856,inf,293087,359.00
857,inf,293087,359.03
858,inf,293087,359.06
859,inf,293087,359.09
860,inf,293087,359.12
861,inf,293087,359.15
862,inf,293087,359.18
863,inf,293087,359.21
864,inf,293087,359.24
865,inf,293087,359.28
866,inf,293087,359.32
867,inf,293087,359.34
868,inf,293087,359.37
869,inf,293087,359.40
870,inf,293087,359.43
871,inf,293087,359.46
872,inf,293087,359.49
873,inf,293087,359.51
874,inf,293087,359.54
875,inf,293087,359.57
876,inf,293087,359.60
877,inf,293087,359.63
878,inf,293087,359.66
879,inf,293087,359.69
880,inf,293087,359.72
881,inf,293087,359.76
882,inf,293087,359.79
883,inf,293087,359.83
884,inf,293087,359.85
885,inf,293087,359.89
886,inf,293087,359.92
887,inf,293087,359.95
888,inf,293087,359.98
889,inf,293087,360.02
890,inf,293087,360.05
891,inf,293087,360.08
892,inf,293087,360.12
893,inf,293087,360.14
894,inf,293087,360.17
895,inf,293087,360.21
896,inf,293087,360.23
897,inf,293087,360.26
898,inf,293087,360.28
899,inf,293087,360.32
900,inf,293087,360.36
901,inf,293087,361.53
902,inf,293087,361.58
903,inf,293087,361.63
904,inf,293087,361.66
905,inf,293087,361.69
906,inf,293087,361.71
907,inf,293087,361.74
908,inf,293087,361.78
909,inf,293087,361.80
910,inf,293087,361.83
911,inf,293087,361.86
912,inf,293087,361.89
913,inf,293087,361.91
914,inf,293087,361.94
915,inf,293087,361.97
916,inf,293087,362.00
917,inf,293087,362.03
918,inf,293087,362.05
919,inf,293087,362.08
920,inf,293087,362.11
921,inf,293087,362.13
922,inf,293087,362.16
923,inf,293087,362.19
924,inf,293087,362.23
925,inf,293087,362.27
926,inf,293087,362.30
927,inf,293087,362.34
928,inf,293087,362.37
929,inf,293087,362.39
930,inf,293087,362.42
931,inf,293087,362.46
932,inf,293087,362.49
933,inf,293087,362.52
934,inf,293087,362.55
935,inf,293087,362.58
936,inf,293087,362.61
937,inf,293087,362.65
938,inf,293087,362.68
939,inf,293087,362.71
940,inf,293087,362.74
941,inf,293087,362.77
942,inf,293087,362.80
943,inf,293087,362.82
944,inf,293087,362.85
945,inf,293087,362.88
946,inf,293087,362.91
947,inf,293087,362.94
948,inf,293087,362.97
949,inf,293087,363.00
950,inf,293087,363.03
951,inf,293087,364.19
952,inf,293087,364.22
953,inf,293087,364.25
954,inf,293087,364.28
955,inf,293087,364.31
956,inf,293087,364.34
957,inf,293087,364.36
958,inf,293087,364.39
959,inf,293087,364.42
960,inf,293087,364.44
961,inf,293087,364.47
962,inf,293087,364.50
963,inf,293087,364.52
964,inf,293087,364.55
965,inf,293087,364.58
966,inf,293087,364.61
967,inf,293087,364.64
968,inf,293087,364.67
969,inf,293087,364.70
970,inf,293087,364.73
971,inf,293087,364.76
972,inf,293087,364.79
973,inf,293087,364.81
974,inf,293087,364.85
975,inf,293087,364.88
976,inf,293087,364.91
977,inf,293087,364.95
978,inf,293087,364.97
979,inf,293087,365.01
980,inf,293087,365.04
981,inf,293087,365.07
982,inf,293087,365.10
983,inf,293087,365.13
984,inf,293087,365.15
985,inf,293087,365.19
986,inf,293087,365.22
987,inf,293087,365.25
988,inf,293087,365.28
989,inf,293087,365.31
990,inf,293087,365.35
991,inf,293087,365.38
992,inf,293087,365.41
993,inf,293087,365.44
994,inf,293087,365.47
995,inf,293087,365.50
996,inf,293087,365.53
997,inf,293087,365.56
998,inf,293087,365.59
999,inf,293087,365.63
1000,inf,293087,365.67
