Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
514,inf,372706,1705.58
515,inf,372706,1705.63
516,inf,372706,1705.68
517,inf,372706,1705.73
518,inf,372706,1705.79
519,inf,372706,1705.85
520,inf,372706,1705.90
521,inf,372706,1705.96
522,inf,372706,1706.02
523,inf,372706,1706.07
524,inf,372706,1706.13
525,inf,372706,1706.18
526,inf,372706,1706.23
527,inf,372706,1706.31
528,inf,372706,1706.38
529,inf,372706,1706.45
530,inf,372706,1706.51
531,inf,372706,1706.56
532,inf,372706,1706.63
533,inf,372706,1706.70
534,inf,372706,1706.75
535,inf,372706,1706.81
536,inf,372706,1706.88
537,inf,372706,1706.93
538,inf,372706,1706.99
539,inf,372706,1707.04
540,inf,372706,1707.09
541,inf,372706,1707.14
542,inf,372706,1707.20
543,inf,372706,1707.26
544,inf,372706,1707.32
545,inf,372706,1707.37
546,inf,372706,1707.43
547,inf,372706,1707.48
548,inf,372706,1707.53
549,inf,372706,1707.60
550,inf,372706,1707.66
551,inf,372706,1711.45
552,inf,372706,1711.50
553,inf,372706,1711.55
554,inf,372706,1711.61
555,inf,372706,1711.66
556,inf,372706,1711.71
557,inf,372706,1711.78
558,inf,372706,1711.86
559,inf,372706,1711.91
560,inf,372706,1711.96
561,inf,372706,1712.03
562,inf,372706,1712.09
563,inf,372706,1712.14
564,inf,372706,1712.20
565,inf,372706,1712.25
566,inf,372706,1712.30
567,inf,372706,1712.37
568,inf,372706,1712.44
569,inf,372706,1712.50
570,inf,372706,1712.55
571,inf,372706,1712.61
572,inf,372706,1712.67
573,inf,372706,1712.72
574,inf,372706,1712.78
575,inf,372706,1712.83
576,inf,372706,1712.90
577,inf,372706,1712.95
578,inf,372706,1713.00
579,inf,372706,1713.06
580,inf,372706,1713.11
581,inf,372706,1713.16
582,inf,372706,1713.22
583,inf,372706,1713.30
584,inf,372706,1713.35
585,inf,372706,1713.40
586,inf,372706,1713.45
587,inf,372706,1713.52
588,inf,372706,1713.59
589,inf,372706,1713.64
590,inf,372706,1713.71
591,inf,372706,1713.77
592,inf,372706,1713.83
593,inf,372706,1713.88
594,inf,372706,1713.95
595,inf,372706,1714.01
596,inf,372706,1714.06
597,inf,372706,1714.11
598,inf,372706,1714.17
599,inf,372706,1714.22
600,inf,372706,1714.27
601,inf,372706,1718.06
602,inf,372706,1718.11
603,inf,372706,1718.16
604,inf,372706,1718.21
605,inf,372706,1718.26
606,inf,372706,1718.32
607,inf,372706,1718.37
