Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
110,inf,168851,848.98
111,inf,168851,849.02
112,inf,168851,849.07
113,inf,168851,849.11
114,inf,168851,849.17
115,inf,168851,849.24
116,inf,168851,849.28
117,inf,168851,849.32
118,inf,168851,849.36
119,inf,168851,849.40
120,inf,168851,849.44
121,inf,168851,849.49
122,inf,168851,849.53
123,inf,168851,849.57
124,inf,168851,849.61
125,inf,168851,849.65
126,inf,168851,849.70
127,inf,168851,849.74
128,inf,168851,849.78
129,inf,168851,849.83
130,inf,168851,849.90
131,inf,168851,849.95
132,inf,168851,849.99
133,inf,168851,850.03
134,inf,168851,850.07
135,inf,168851,850.13
136,inf,168851,850.17
137,inf,168851,850.21
138,inf,168851,850.26
139,inf,168851,850.30
140,inf,168851,850.35
141,inf,168851,850.39
142,inf,168851,850.44
143,inf,168851,850.48
144,inf,168851,850.52
145,inf,168851,850.58
146,inf,168851,850.62
147,inf,168851,850.67
148,inf,168851,850.71
149,inf,168851,850.75
150,inf,168851,850.79
151,inf,168851,853.26
152,inf,168851,853.29
153,inf,168851,853.33
154,inf,168851,853.40
155,inf,168851,853.46
156,inf,168851,853.50
157,inf,168851,853.54
158,inf,168851,853.60
159,inf,168851,853.64
160,inf,168851,853.68
161,inf,168851,853.72
162,inf,168851,853.75
163,inf,168851,853.80
164,inf,168851,853.84
165,inf,168851,853.87
166,inf,168851,853.93
167,inf,168851,854.00
168,inf,168851,854.04
169,inf,168851,854.07
170,inf,168851,854.12
171,inf,168851,854.16
172,inf,168851,854.20
173,inf,168851,854.25
174,inf,168851,854.32
175,inf,168851,854.36
176,inf,168851,854.40
177,inf,168851,854.44
178,inf,168851,854.50
179,inf,168851,854.54
180,inf,168851,854.58
181,inf,168851,854.62
182,inf,168851,854.66
183,inf,168851,854.69
184,inf,168851,854.74
185,inf,168851,854.78
186,inf,168851,854.82
187,inf,168851,854.86
188,inf,168851,854.92
189,inf,168851,854.96
190,inf,168851,855.03
191,inf,168851,855.07
192,inf,168851,855.11
193,inf,168851,855.15
194,inf,168851,855.19
195,inf,168851,855.23
196,inf,168851,855.28
197,inf,168851,855.32
198,inf,168851,855.36
199,inf,168851,855.40
200,inf,168851,855.44
201,inf,168851,857.92
202,inf,168851,857.97
203,inf,168851,858.03
204,inf,168851,858.10
205,inf,168851,858.16
206,inf,168851,858.20
207,inf,168851,858.26
208,inf,168851,858.33
209,inf,168851,858.37
210,inf,168851,858.42
211,inf,168851,858.46
212,inf,168851,858.50
213,inf,168851,858.54
214,inf,168851,858.60
215,inf,168851,858.66
216,inf,168851,858.70
217,inf,168851,858.77
218,inf,168851,858.81
219,inf,168851,858.85
220,inf,168851,858.92
221,inf,168851,858.96
222,inf,168851,859.00
223,inf,168851,859.04
224,inf,168851,859.08
225,inf,168851,859.15
226,inf,168851,859.19
227,inf,168851,859.24
228,inf,168851,859.28
229,inf,168851,859.32
230,inf,168851,859.37
231,inf,168851,859.41
232,inf,168851,859.45
233,inf,168851,859.49
234,inf,168851,859.53
235,inf,168851,859.58
236,inf,168851,859.62
237,inf,168851,859.66
238,inf,168851,859.70
239,inf,168851,859.74
240,inf,168851,859.78
241,inf,168851,859.83
242,inf,168851,859.89
243,inf,168851,859.95
244,inf,168851,860.02
245,inf,168851,860.07
246,inf,168851,860.12
247,inf,168851,860.16
248,inf,168851,860.23
249,inf,168851,860.27
250,inf,168851,860.32
251,inf,168851,862.81
252,inf,168851,862.87
253,inf,168851,862.91
254,inf,168851,862.94
255,inf,168851,862.98
256,inf,168851,863.02
257,inf,168851,863.06
258,inf,168851,863.10
259,inf,168851,863.14
260,inf,168851,863.18
261,inf,168851,863.23
262,inf,168851,863.28
263,inf,168851,863.34
264,inf,168851,863.38
265,inf,168851,863.44
266,inf,168851,863.48
267,inf,168851,863.52
268,inf,168851,863.56
269,inf,168851,863.63
270,inf,168851,863.67
271,inf,168851,863.71
272,inf,168851,863.78
273,inf,168851,863.82
274,inf,168851,863.85
275,inf,168851,863.90
276,inf,168851,863.94
277,inf,168851,863.99
278,inf,168851,864.03
279,inf,168851,864.07
280,inf,168851,864.13
281,inf,168851,864.17
282,inf,168851,864.21
283,inf,168851,864.25
284,inf,168851,864.29
285,inf,168851,864.32
286,inf,168851,864.39
287,inf,168851,864.44
288,inf,168851,864.48
289,inf,168851,864.52
290,inf,168851,864.56
291,inf,168851,864.60
292,inf,168851,864.66
293,inf,168851,864.72
294,inf,168851,864.77
295,inf,168851,864.81
296,inf,168851,864.85
297,inf,168851,864.89
298,inf,168851,864.95
299,inf,168851,864.99
300,inf,168851,865.06
301,inf,168851,867.54
302,inf,168851,867.60
303,inf,168851,867.64
304,inf,168851,867.68
305,inf,168851,867.72
306,inf,168851,867.77
307,inf,168851,867.83
308,inf,168851,867.87
309,inf,168851,867.94
310,inf,168851,867.98
311,inf,168851,868.02
312,inf,168851,868.06
313,inf,168851,868.10
314,inf,168851,868.16
315,inf,168851,868.21
316,inf,168851,868.26
317,inf,168851,868.31
318,inf,168851,868.35
319,inf,168851,868.39
320,inf,168851,868.43
321,inf,168851,868.47
322,inf,168851,868.51
323,inf,168851,868.55
324,inf,168851,868.59
325,inf,168851,868.63
326,inf,168851,868.67
327,inf,168851,868.72
328,inf,168851,868.76
329,inf,168851,868.81
330,inf,168851,868.85
331,inf,168851,868.90
332,inf,168851,868.94
333,inf,168851,868.99
334,inf,168851,869.04
335,inf,168851,869.10
336,inf,168851,869.14
337,inf,168851,869.18
338,inf,168851,869.25
339,inf,168851,869.29
340,inf,168851,869.33
341,inf,168851,869.39
342,inf,168851,869.43
343,inf,168851,869.49
344,inf,168851,869.55
345,inf,168851,869.59
346,inf,168851,869.63
347,inf,168851,869.68
348,inf,168851,869.72
349,inf,168851,869.79
350,inf,168851,869.85
351,inf,168851,872.31
352,inf,168851,872.35
353,inf,168851,872.40
354,inf,168851,872.47
355,inf,168851,872.51
356,inf,168851,872.55
357,inf,168851,872.60
358,inf,168851,872.65
359,inf,168851,872.71
360,inf,168851,872.76
361,inf,168851,872.80
362,inf,168851,872.86
363,inf,168851,872.92
364,inf,168851,872.97
365,inf,168851,873.03
366,inf,168851,873.07
367,inf,168851,873.11
368,inf,168851,873.17
369,inf,168851,873.24
370,inf,168851,873.28
371,inf,168851,873.32
372,inf,168851,873.36
373,inf,168851,873.42
374,inf,168851,873.46
375,inf,168851,873.50
376,inf,168851,873.56
377,inf,168851,873.60
378,inf,168851,873.64
379,inf,168851,873.68
380,inf,168851,873.73
381,inf,168851,873.77
382,inf,168851,873.81
383,inf,168851,873.85
384,inf,168851,873.89
385,inf,168851,873.93
386,inf,168851,873.96
387,inf,168851,874.00
388,inf,168851,874.04
389,inf,168851,874.08
390,inf,168851,874.12
391,inf,168851,874.16
392,inf,168851,874.20
393,inf,168851,874.24
394,inf,168851,874.30
395,inf,168851,874.36
396,inf,168851,874.39
397,inf,168851,874.43
398,inf,168851,874.49
399,inf,168851,874.53
400,inf,168851,874.58
401,inf,168851,877.07
402,inf,168851,877.11
403,inf,168851,877.15
404,inf,168851,877.19
405,inf,168851,877.23
406,inf,168851,877.27
407,inf,168851,877.32
408,inf,168851,877.35
409,inf,168851,877.41
410,inf,168851,877.47
411,inf,168851,877.51
412,inf,168851,877.57
413,inf,168851,877.61
414,inf,168851,877.65
415,inf,168851,877.69
416,inf,168851,877.73
417,inf,168851,877.77
418,inf,168851,877.81
419,inf,168851,877.85
420,inf,168851,877.89
421,inf,168851,877.92
422,inf,168851,877.99
423,inf,168851,878.03
424,inf,168851,878.07
425,inf,168851,878.11
426,inf,168851,878.15
427,inf,168851,878.21
428,inf,168851,878.26
429,inf,168851,878.32
430,inf,168851,878.39
431,inf,168851,878.43
432,inf,168851,878.46
433,inf,168851,878.52
434,inf,168851,878.58
435,inf,168851,878.62
436,inf,168851,878.66
437,inf,168851,878.70
438,inf,168851,878.74
439,inf,168851,878.79
440,inf,168851,878.83
441,inf,168851,878.87
442,inf,168851,878.93
443,inf,168851,878.98
444,inf,168851,879.02
445,inf,168851,879.06
446,inf,168851,879.10
447,inf,168851,879.16
448,inf,168851,879.22
449,inf,168851,879.26
450,inf,168851,879.30
451,inf,168851,881.76
452,inf,168851,881.79
453,inf,168851,881.84
454,inf,168851,881.87
455,inf,168851,881.91
456,inf,168851,881.97
457,inf,168851,882.01
458,inf,168851,882.05
459,inf,168851,882.10
460,inf,168851,882.17
461,inf,168851,882.22
462,inf,168851,882.26
463,inf,168851,882.32
464,inf,168851,882.38
465,inf,168851,882.42
466,inf,168851,882.46
467,inf,168851,882.50
468,inf,168851,882.54
469,inf,168851,882.60
470,inf,168851,882.67
471,inf,168851,882.72
472,inf,168851,882.77
473,inf,168851,882.81
474,inf,168851,882.85
475,inf,168851,882.89
476,inf,168851,882.94
477,inf,168851,882.99
478,inf,168851,883.06
479,inf,168851,883.11
480,inf,168851,883.15
481,inf,168851,883.19
482,inf,168851,883.23
483,inf,168851,883.28
484,inf,168851,883.34
485,inf,168851,883.38
486,inf,168851,883.45
487,inf,168851,883.49
488,inf,168851,883.53
489,inf,168851,883.59
490,inf,168851,883.63
491,inf,168851,883.67
492,inf,168851,883.73
493,inf,168851,883.78
494,inf,168851,883.82
495,inf,168851,883.86
496,inf,168851,883.90
497,inf,168851,883.95
498,inf,168851,884.01
499,inf,168851,884.05
500,inf,168851,884.11
501,inf,168851,886.56
502,inf,168851,886.61
503,inf,168851,886.67
504,inf,168851,886.71
505,inf,168851,886.76
506,inf,168851,886.81
507,inf,168851,886.87
508,inf,168851,886.91
509,inf,168851,886.95
510,inf,168851,886.99
511,inf,168851,887.06
512,inf,168851,887.10
513,inf,168851,887.14
514,inf,168851,887.18
515,inf,168851,887.24
516,inf,168851,887.30
517,inf,168851,887.37
518,inf,168851,887.42
519,inf,168851,887.46
520,inf,168851,887.50
521,inf,168851,887.57
522,inf,168851,887.61
523,inf,168851,887.65
524,inf,168851,887.71
525,inf,168851,887.75
526,inf,168851,887.79
527,inf,168851,887.85
528,inf,168851,887.89
529,inf,168851,887.93
530,inf,168851,887.98
531,inf,168851,888.03
532,inf,168851,888.07
533,inf,168851,888.11
534,inf,168851,888.15
535,inf,168851,888.20
536,inf,168851,888.26
537,inf,168851,888.30
538,inf,168851,888.34
539,inf,168851,888.38
540,inf,168851,888.42
541,inf,168851,888.46
542,inf,168851,888.50
543,inf,168851,888.56
544,inf,168851,888.60
545,inf,168851,888.64
546,inf,168851,888.69
547,inf,168851,888.74
548,inf,168851,888.80
549,inf,168851,888.86
550,inf,168851,888.92
551,inf,168851,891.38
552,inf,168851,891.42
553,inf,168851,891.47
554,inf,168851,891.51
555,inf,168851,891.56
556,inf,168851,891.59
557,inf,168851,891.63
558,inf,168851,891.68
559,inf,168851,891.72
560,inf,168851,891.77
561,inf,168851,891.80
562,inf,168851,891.86
563,inf,168851,891.92
564,inf,168851,891.96
565,inf,168851,892.00
566,inf,168851,892.04
567,inf,168851,892.11
568,inf,168851,892.15
569,inf,168851,892.20
570,inf,168851,892.25
571,inf,168851,892.28
572,inf,168851,892.34
573,inf,168851,892.38
574,inf,168851,892.42
575,inf,168851,892.48
576,inf,168851,892.52
577,inf,168851,892.58
578,inf,168851,892.62
579,inf,168851,892.66
580,inf,168851,892.70
581,inf,168851,892.74
582,inf,168851,892.81
583,inf,168851,892.85
584,inf,168851,892.89
585,inf,168851,892.95
586,inf,168851,892.99
587,inf,168851,893.05
588,inf,168851,893.09
589,inf,168851,893.13
590,inf,168851,893.17
591,inf,168851,893.21
592,inf,168851,893.25
593,inf,168851,893.29
594,inf,168851,893.35
595,inf,168851,893.39
596,inf,168851,893.43
597,inf,168851,893.47
598,inf,168851,893.51
599,inf,168851,893.55
600,inf,168851,893.59
601,inf,168851,896.06
602,inf,168851,896.10
603,inf,168851,896.14
604,inf,168851,896.19
605,inf,168851,896.23
606,inf,168851,896.27
607,inf,168851,896.31
608,inf,168851,896.36
609,inf,168851,896.42
610,inf,168851,896.47
611,inf,168851,896.51
612,inf,168851,896.55
613,inf,168851,896.58
614,inf,168851,896.64
615,inf,168851,896.68
616,inf,168851,896.73
617,inf,168851,896.76
618,inf,168851,896.80
619,inf,168851,896.84
620,inf,168851,896.89
621,inf,168851,896.93
622,inf,168851,896.97
623,inf,168851,897.02
624,inf,168851,897.06
625,inf,168851,897.10
626,inf,168851,897.15
627,inf,168851,897.21
628,inf,168851,897.25
629,inf,168851,897.29
630,inf,168851,897.33
631,inf,168851,897.38
632,inf,168851,897.43
633,inf,168851,897.49
634,inf,168851,897.55
635,inf,168851,897.59
636,inf,168851,897.63
637,inf,168851,897.67
638,inf,168851,897.73
639,inf,168851,897.78
640,inf,168851,897.82
641,inf,168851,897.87
642,inf,168851,897.92
643,inf,168851,897.96
644,inf,168851,898.00
645,inf,168851,898.04
646,inf,168851,898.08
647,inf,168851,898.12
648,inf,168851,898.17
649,inf,168851,898.21
650,inf,168851,898.25
651,inf,168851,900.70
652,inf,168851,900.74
653,inf,168851,900.78
654,inf,168851,900.82
655,inf,168851,900.86
656,inf,168851,900.90
657,inf,168851,900.94
658,inf,168851,900.98
659,inf,168851,901.04
660,inf,168851,901.10
661,inf,168851,901.15
662,inf,168851,901.19
663,inf,168851,901.23
664,inf,168851,901.27
665,inf,168851,901.30
666,inf,168851,901.35
667,inf,168851,901.39
668,inf,168851,901.43
669,inf,168851,901.47
670,inf,168851,901.51
671,inf,168851,901.55
672,inf,168851,901.59
673,inf,168851,901.63
674,inf,168851,901.67
675,inf,168851,901.71
676,inf,168851,901.76
677,inf,168851,901.81
678,inf,168851,901.86
679,inf,168851,901.90
680,inf,168851,901.96
681,inf,168851,902.00
682,inf,168851,902.04
683,inf,168851,902.09
684,inf,168851,902.13
685,inf,168851,902.16
686,inf,168851,902.20
687,inf,168851,902.24
688,inf,168851,902.28
689,inf,168851,902.32
690,inf,168851,902.36
691,inf,168851,902.40
692,inf,168851,902.44
693,inf,168851,902.48
694,inf,168851,902.54
695,inf,168851,902.60
696,inf,168851,902.64
697,inf,168851,902.70
698,inf,168851,902.74
699,inf,168851,902.78
700,inf,168851,902.83
701,inf,168851,905.30
702,inf,168851,905.35
703,inf,168851,905.40
704,inf,168851,905.43
705,inf,168851,905.49
706,inf,168851,905.53
707,inf,168851,905.57
708,inf,168851,905.60
709,inf,168851,905.67
710,inf,168851,905.71
711,inf,168851,905.75
712,inf,168851,905.79
713,inf,168851,905.84
714,inf,168851,905.88
715,inf,168851,905.92
716,inf,168851,905.98
717,inf,168851,906.02
718,inf,168851,906.06
719,inf,168851,906.10
720,inf,168851,906.17
721,inf,168851,906.21
722,inf,168851,906.25
723,inf,168851,906.28
724,inf,168851,906.33
725,inf,168851,906.40
726,inf,168851,906.44
727,inf,168851,906.48
728,inf,168851,906.52
729,inf,168851,906.55
730,inf,168851,906.60
731,inf,168851,906.65
732,inf,168851,906.70
733,inf,168851,906.74
734,inf,168851,906.79
735,inf,168851,906.83
736,inf,168851,906.88
737,inf,168851,906.92
738,inf,168851,906.97
739,inf,168851,907.01
740,inf,168851,907.05
741,inf,168851,907.09
742,inf,168851,907.13
743,inf,168851,907.16
744,inf,168851,907.21
745,inf,168851,907.25
746,inf,168851,907.28
747,inf,168851,907.34
748,inf,168851,907.38
749,inf,168851,907.42
750,inf,168851,907.46
751,inf,168851,909.90
752,inf,168851,909.94
753,inf,168851,909.98
754,inf,168851,910.01
755,inf,168851,910.05
756,inf,168851,910.09
757,inf,168851,910.14
758,inf,168851,910.18
759,inf,168851,910.24
760,inf,168851,910.28
761,inf,168851,910.34
762,inf,168851,910.37
763,inf,168851,910.44
764,inf,168851,910.50
765,inf,168851,910.56
766,inf,168851,910.60
767,inf,168851,910.64
768,inf,168851,910.68
769,inf,168851,910.71
770,inf,168851,910.75
771,inf,168851,910.82
772,inf,168851,910.86
773,inf,168851,910.90
774,inf,168851,910.96
775,inf,168851,911.01
776,inf,168851,911.06
777,inf,168851,911.10
778,inf,168851,911.14
779,inf,168851,911.18
780,inf,168851,911.23
781,inf,168851,911.27
782,inf,168851,911.31
783,inf,168851,911.34
784,inf,168851,911.38
785,inf,168851,911.42
786,inf,168851,911.48
787,inf,168851,911.54
788,inf,168851,911.61
789,inf,168851,911.65
790,inf,168851,911.69
791,inf,168851,911.73
792,inf,168851,911.77
793,inf,168851,911.81
794,inf,168851,911.85
795,inf,168851,911.89
796,inf,168851,911.93
797,inf,168851,911.97
798,inf,168851,912.04
799,inf,168851,912.10
800,inf,168851,912.15
801,199458,168851,914.58
802,inf,168851,914.64
803,inf,168851,914.69
804,inf,168851,914.73
805,inf,168851,914.77
806,inf,168851,914.81
807,inf,168851,914.85
808,inf,168851,914.89
809,inf,168851,914.93
810,inf,168851,914.99
811,inf,168851,915.05
812,inf,168851,915.11
813,inf,168851,915.16
814,inf,168851,915.21
815,inf,168851,915.25
816,inf,168851,915.29
817,inf,168851,915.33
818,inf,168851,915.39
819,inf,168851,915.43
820,inf,168851,915.50
821,inf,168851,915.54
822,inf,168851,915.60
823,inf,168851,915.65
824,inf,168851,915.69
825,inf,168851,915.76
826,inf,168851,915.80
827,inf,168851,915.84
828,inf,168851,915.88
829,inf,168851,915.93
830,inf,168851,915.97
831,inf,168851,916.04
832,inf,168851,916.09
833,inf,168851,916.14
834,inf,168851,916.18
835,inf,168851,916.22
836,inf,168851,916.26
837,inf,168851,916.31
838,inf,168851,916.36
839,inf,168851,916.40
840,inf,168851,916.44
841,inf,168851,916.49
842,inf,168851,916.53
843,inf,168851,916.60
844,inf,168851,916.66
845,inf,168851,916.70
846,inf,168851,916.75
847,inf,168851,916.79
848,inf,168851,916.85
849,inf,168851,916.89
850,inf,168851,916.94
851,inf,168851,919.39
852,inf,168851,919.44
853,inf,168851,919.48
854,inf,168851,919.52
855,inf,168851,919.56
856,inf,168851,919.62
857,inf,168851,919.68
858,inf,168851,919.72
859,inf,168851,919.78
860,inf,168851,919.82
861,inf,168851,919.86
862,inf,168851,919.90
863,inf,168851,919.95
864,inf,168851,920.02
865,inf,168851,920.06
866,inf,168851,920.10
867,inf,168851,920.14
868,inf,168851,920.18
869,inf,168851,920.24
870,inf,168851,920.30
871,inf,168851,920.34
872,inf,168851,920.38
873,inf,168851,920.42
874,inf,168851,920.48
875,inf,168851,920.51
876,inf,168851,920.56
877,inf,168851,920.61
878,inf,168851,920.65
879,inf,168851,920.71
880,inf,168851,920.77
881,inf,168851,920.81
882,inf,168851,920.85
883,inf,168851,920.91
884,inf,168851,920.97
885,inf,168851,921.03
886,inf,168851,921.07
887,inf,168851,921.14
888,inf,168851,921.17
889,inf,168851,921.24
890,inf,168851,921.29
891,inf,168851,921.35
892,inf,168851,921.40
893,inf,168851,921.46
894,inf,168851,921.50
895,inf,168851,921.54
896,inf,168851,921.58
897,inf,168851,921.62
898,inf,168851,921.68
899,inf,168851,921.74
900,inf,168851,921.78
901,inf,168851,924.23
902,inf,168851,924.27
903,inf,168851,924.31
904,inf,168851,924.35
905,inf,168851,924.41
906,inf,168851,924.46
907,inf,168851,924.52
908,inf,168851,924.58
909,inf,168851,924.62
910,inf,168851,924.66
911,inf,168851,924.70
912,inf,168851,924.76
913,inf,168851,924.81
914,inf,168851,924.85
915,inf,168851,924.91
916,inf,168851,924.96
917,inf,168851,925.00
918,inf,168851,925.04
919,inf,168851,925.09
920,inf,168851,925.13
921,inf,168851,925.17
922,inf,168851,925.20
923,inf,168851,925.25
924,inf,168851,925.29
925,inf,168851,925.32
926,inf,168851,925.36
927,inf,168851,925.40
928,inf,168851,925.47
929,inf,168851,925.53
930,inf,168851,925.59
931,inf,168851,925.65
932,inf,168851,925.70
933,inf,168851,925.74
934,inf,168851,925.78
935,inf,168851,925.84
936,inf,168851,925.90
937,inf,168851,925.96
938,inf,168851,926.00
939,inf,168851,926.05
940,inf,168851,926.09
941,inf,168851,926.13
942,inf,168851,926.16
943,inf,168851,926.20
944,inf,168851,926.24
945,inf,168851,926.31
946,inf,168851,926.35
947,inf,168851,926.39
948,inf,168851,926.43
949,inf,168851,926.48
950,inf,168851,926.52
951,inf,168851,928.98
952,inf,168851,929.01
953,inf,168851,929.06
954,inf,168851,929.10
955,inf,168851,929.17
956,inf,168851,929.23
957,inf,168851,929.26
958,inf,168851,929.30
959,inf,168851,929.34
960,inf,168851,929.38
961,inf,168851,929.44
962,inf,168851,929.50
963,inf,168851,929.54
964,inf,168851,929.58
965,inf,168851,929.62
966,inf,168851,929.66
967,inf,168851,929.71
968,inf,168851,929.75
969,inf,168851,929.79
970,inf,168851,929.83
971,inf,168851,929.87
972,inf,168851,929.91
973,inf,168851,929.95
974,inf,168851,930.01
975,inf,168851,930.05
976,inf,168851,930.10
977,inf,168851,930.15
978,inf,168851,930.19
979,inf,168851,930.25
980,inf,168851,930.30
981,inf,168851,930.35
982,inf,168851,930.41
983,inf,168851,930.48
984,inf,168851,930.52
985,inf,168851,930.59
986,inf,168851,930.63
987,inf,168851,930.68
988,inf,168851,930.73
989,inf,168851,930.78
990,inf,168851,930.81
991,inf,168851,930.88
992,inf,168851,930.91
993,inf,168851,930.95
994,inf,168851,930.99
995,inf,168851,931.05
996,inf,168851,931.08
997,inf,168851,931.14
998,inf,168851,931.19
999,inf,168851,931.25
1000,inf,168851,931.31
